Date received,Product,Sub-product,Issue,Sub-issue,Consumer complaint narrative,Company public response,Company,State,ZIP code,Tags,Consumer consent provided?,Submitted via,Date sent to company,Company response to consumer,Timely response?,Consumer disputed?,Complaint ID
08/20/2013,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,,,Bank of America,MD,20705,,N/A,Postal mail,08/21/2013,Closed with explanation,Yes,Yes,497395
09/19/2013,Credit card,,Identity theft / Fraud / Embezzlement,,,,Citibank,VA,23111,,N/A,Web,09/19/2013,Closed with explanation,Yes,No,534531
09/09/2013,Credit card,,Billing disputes,,,,Citibank,,,,N/A,Phone,09/10/2013,Closed with explanation,Yes,Yes,520522
08/20/2013,Bank account or service,Checking account,"Account opening, closing, or management",,,,Wells Fargo & Company,GA,30515,Servicemember,N/A,Phone,08/21/2013,Closed with explanation,Yes,No,497399
09/19/2013,Credit reporting,,Incorrect information on credit report,Information is not mine,,,Experian,CT,06112,,N/A,Postal mail,09/23/2013,Closed with non-monetary relief,Yes,No,535145
08/26/2013,Credit card,,Other fee,,,,Capital One,TN,38116,,N/A,Web,08/25/2013,Closed with explanation,Yes,No,508141
09/03/2013,Mortgage,FHA mortgage,"Loan modification,collection,foreclosure",,,,Nationstar Mortgage,SC,29730,,N/A,Phone,09/04/2013,Closed with explanation,Yes,No,512828
09/03/2013,Credit reporting,,Incorrect information on credit report,Account terms,,,"TransUnion Intermediate Holdings, Inc.",PA,19124,,N/A,Web,09/03/2013,Closed with non-monetary relief,Yes,No,512829
08/26/2013,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,,,Ocwen,FL,33496,,N/A,Web,08/27/2013,Closed with explanation,Yes,Yes,503824
08/26/2013,Debt collection,"Other (i.e. phone, health club, etc.)",Cont'd attempts collect debt not owed,Debt was paid,,,"Virtuoso Sourcing Group, LLC.",IN,46350,,N/A,Web,08/25/2013,Closed with explanation,Yes,No,503825
08/20/2013,Bank account or service,Savings account,Deposits and withdrawals,,,,"Citizens Financial Group, Inc.",MA,02130,Older American,N/A,Phone,08/22/2013,Closed with explanation,Yes,No,497412
09/09/2013,Debt collection,"Other (i.e. phone, health club, etc.)",Cont'd attempts collect debt not owed,Debt is not mine,,,"The CBE Group, Inc.",TX,77859,Older American,N/A,Phone,09/10/2013,Closed with non-monetary relief,Yes,No,520537
09/03/2013,Consumer Loan,Vehicle loan,Managing the loan or lease,,,,GM Financial,KS,66083,,N/A,Referral,09/03/2013,Closed with explanation,Yes,Yes,512850
09/19/2013,Debt collection,"Other (i.e. phone, health club, etc.)",Disclosure verification of debt,Not given enough info to verify debt,,,Resurgent Capital Services L.P.,SC,29464,,N/A,Referral,09/20/2013,Closed with explanation,Yes,No,534574
09/09/2013,Bank account or service,Checking account,"Account opening, closing, or management",,,,Bank of America,AZ,85206,Older American,N/A,Phone,09/10/2013,Closed with explanation,Yes,No,520556
08/26/2013,Mortgage,Conventional fixed mortgage,"Application, originator, mortgage broker",,,,Capital One,MD,20746,,N/A,Web,08/26/2013,Closed with non-monetary relief,Yes,No,503833
09/09/2013,Credit reporting,,Incorrect information on credit report,Information is not mine,,,"TransUnion Intermediate Holdings, Inc.",IL,60445,,N/A,Postal mail,09/10/2013,Closed with explanation,Yes,No,519171
09/03/2013,Credit reporting,,Incorrect information on credit report,Reinserted previously deleted info,,,Equifax,CA,91915,,N/A,Web,09/03/2013,Closed with non-monetary relief,Yes,No,512856
08/20/2013,Credit reporting,,Credit reporting company's investigation,Investigation took too long,,,Equifax,FL,33966,,N/A,Web,08/20/2013,Closed with non-monetary relief,Yes,No,496661
08/20/2013,Credit reporting,,Unable to get credit report/credit score,Problem getting report or credit score,,,Experian,ID,83712,,N/A,Web,08/20/2013,Closed with explanation,Yes,No,497362
08/20/2013,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,,,Citibank,PR,00739,,N/A,Referral,08/28/2013,Closed with explanation,Yes,No,498107
08/26/2013,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,,,Citibank,MI,48006,,N/A,Referral,08/26/2013,Closed with explanation,Yes,No,503895
09/03/2013,Bank account or service,Other bank product/service,Deposits and withdrawals,,,,"PayPal Holdings, Inc.",NY,10306,,N/A,Web,10/07/2013,Closed with explanation,Yes,No,512861
09/19/2013,Mortgage,FHA mortgage,"Loan modification,collection,foreclosure",,,,Nationstar Mortgage,SC,29229,,N/A,Web,09/20/2013,Closed with explanation,Yes,No,534590
08/26/2013,Credit reporting,,Incorrect information on credit report,Account status,,,Experian,OH,43213,,N/A,Web,08/26/2013,Closed with non-monetary relief,Yes,Yes,503846
08/26/2013,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,,,Wells Fargo & Company,FL,33413,,N/A,Web,08/29/2013,Closed with explanation,Yes,Yes,503852
08/20/2013,Credit reporting,,Credit reporting company's investigation,No notice of investigation status/result,,,Experian,CO,80219,,N/A,Web,08/20/2013,Closed with explanation,Yes,No,497441
09/03/2013,Credit reporting,,Incorrect information on credit report,Account status,,,Experian,CA,91915,,N/A,Web,09/03/2013,Closed with explanation,Yes,No,512858
08/26/2013,Credit reporting,,Incorrect information on credit report,Account status,,,Experian,PA,15438,,N/A,Web,08/26/2013,Closed with explanation,Yes,No,503866
09/09/2013,Debt collection,"Other (i.e. phone, health club, etc.)",Communication tactics,Threatened to take legal action,,,"P&B Capital Group, LLC",CA,95062,,N/A,Web,09/14/2013,Closed with explanation,Yes,No,520596
09/09/2013,Credit card,,Other,,,,Bank of America,MN,55950,,N/A,Web,09/14/2013,Closed with explanation,Yes,No,520602
09/09/2013,Bank account or service,Checking account,Deposits and withdrawals,,,,TD Bank US Holding Company,NC,28562,,N/A,Phone,09/10/2013,Closed with explanation,Yes,No,520606
08/26/2013,Debt collection,"Other (i.e. phone, health club, etc.)",False statements or representation,Attempted to collect wrong amount,,,"Cavalry Investments, LLC",TX,75052,,N/A,Postal mail,08/28/2013,Closed with non-monetary relief,Yes,No,503438
09/09/2013,Credit reporting,,Incorrect information on credit report,Account status,,,Equifax,TX,76244,,N/A,Postal mail,11/07/2013,Closed with explanation,Yes,No,520483
08/20/2013,Bank account or service,Checking account,Using a debit or ATM card,,,,"SunTrust Banks, Inc.",GA,30067,,N/A,Web,08/22/2013,Closed with explanation,Yes,Yes,497482
09/19/2013,Debt collection,"Other (i.e. phone, health club, etc.)",Cont'd attempts collect debt not owed,Debt was paid,,,Allied Interstate LLC,CA,90043,,N/A,Referral,09/19/2013,Closed with non-monetary relief,Yes,No,534627
09/19/2013,Debt collection,"Other (i.e. phone, health club, etc.)",Cont'd attempts collect debt not owed,Debt was paid,,,JPMorgan Chase & Co.,CA,90043,,N/A,Postal mail,09/20/2013,Closed with explanation,Yes,No,534628
09/03/2013,Debt collection,Credit card,Disclosure verification of debt,Not given enough info to verify debt,,,Encore Capital Group,IL,61938,,N/A,Web,09/06/2013,Closed with explanation,Yes,Yes,512495
09/09/2013,Debt collection,"Other (i.e. phone, health club, etc.)",Cont'd attempts collect debt not owed,Debt is not mine,,,"Diversified Adjustment Service, Inc.",KY,40291,,N/A,Phone,09/17/2013,Closed with explanation,Yes,No,520617
09/19/2013,Mortgage,FHA mortgage,"Application, originator, mortgage broker",,,,Nationstar Mortgage,GA,30606,,N/A,Web,09/20/2013,Closed with explanation,Yes,Yes,534631
09/03/2013,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,,,Bank of America,FL,33756,Older American,N/A,Referral,09/04/2013,Closed with explanation,Yes,No,512940
08/26/2013,Credit reporting,,Incorrect information on credit report,Account status,,,"TransUnion Intermediate Holdings, Inc.",TX,78023,,N/A,Web,08/26/2013,Closed with non-monetary relief,Yes,No,503880
09/03/2013,Credit card,,Late fee,,,,Citibank,PA,15032,,N/A,Web,09/03/2013,Closed with monetary relief,Yes,No,514893
08/20/2013,Consumer Loan,Vehicle loan,Problems when you are unable to pay,,,,Santander Consumer USA Holdings Inc,AZ,85210,,N/A,Web,08/22/2013,Closed with explanation,Yes,No,497493
09/19/2013,Debt collection,Non-federal student loan,Cont'd attempts collect debt not owed,Debt was paid,,,AES/PHEAA,MA,02180,,N/A,Web,09/23/2013,Closed with explanation,Yes,No,534647
09/19/2013,Consumer Loan,Vehicle lease,Managing the loan or lease,,,,Ally Financial Inc.,CA,95630,,N/A,Web,09/20/2013,Closed with explanation,Yes,No,534672
08/26/2013,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",,,,Ocwen,TX,77388,,N/A,Web,08/28/2013,Closed,Yes,Yes,501718
08/20/2013,Mortgage,VA mortgage,"Loan servicing, payments, escrow account",,,,Bank of America,MD,21801,,N/A,Web,08/22/2013,Closed with explanation,Yes,No,497505
08/26/2013,Bank account or service,Other bank product/service,"Account opening, closing, or management",,,,State Farm Bank,TX,76115,,N/A,Postal mail,08/28/2013,Closed with explanation,Yes,No,503425
08/20/2013,Mortgage,Conventional fixed mortgage,"Loan modification,collection,foreclosure",,,,Bank of America,SC,29609,,N/A,Web,08/21/2013,Closed with explanation,Yes,No,497515
08/26/2013,Credit card,,Customer service / Customer relations,,,,Citibank,CA,95818,Older American,N/A,Web,08/26/2013,Closed with explanation,Yes,No,503931
09/09/2013,Debt collection,"Other (i.e. phone, health club, etc.)",Cont'd attempts collect debt not owed,Debt is not mine,,,"McCarthy, Burgess & Wolff, Inc.",TX,76031,,N/A,Phone,09/10/2013,Closed with explanation,Yes,No,519469
10/08/2013,Credit card,,Rewards,,,,Amex,NY,11746,,N/A,Web,10/09/2013,Closed with explanation,Yes,No,555344
09/09/2013,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",,,,Ocwen,NY,11101,,N/A,Web,09/10/2013,Closed with explanation,Yes,Yes,520658
08/26/2013,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,,,JPMorgan Chase & Co.,NY,10920,Older American,N/A,Fax,08/28/2013,Closed with non-monetary relief,Yes,Yes,501448
09/19/2013,Credit card,,Identity theft / Fraud / Embezzlement,,,,Amex,CT,06371,,N/A,Referral,09/20/2013,Closed with explanation,Yes,No,534724
09/09/2013,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",,,,HSBC North America Holdings Inc.,NY,14617,,N/A,Web,09/10/2013,Closed with explanation,Yes,No,520681
09/19/2013,Mortgage,Other mortgage,Other,,,,Bank of America,FL,34746,,N/A,Referral,09/20/2013,Closed with explanation,Yes,Yes,535554
09/19/2013,Credit reporting,,Incorrect information on credit report,Account status,,,Equifax,FL,32814,,N/A,Web,09/19/2013,Closed with explanation,Yes,Yes,533739
09/09/2013,Credit reporting,,Incorrect information on credit report,Account status,,,Experian,TX,76244,,N/A,Postal mail,11/13/2013,Closed with explanation,Yes,No,520494
09/09/2013,Credit reporting,,Incorrect information on credit report,Account status,,,Equifax,TX,76244,,N/A,Postal mail,11/13/2013,Closed with explanation,Yes,No,520495
08/20/2013,Credit card,,Forbearance / Workout plans,,,,JPMorgan Chase & Co.,IL,60608,,N/A,Web,08/20/2013,Closed with explanation,Yes,Yes,496574
09/09/2013,Debt collection,Credit card,Disclosure verification of debt,Not given enough info to verify debt,,,Resurgent Capital Services L.P.,TX,77429,,N/A,Web,09/14/2013,Closed with explanation,Yes,No,520715
08/26/2013,Bank account or service,Other bank product/service,Problems caused by my funds being low,,,,PNC Bank N.A.,KY,41071,,N/A,Web,08/27/2013,Closed with explanation,Yes,No,501235
09/19/2013,Debt collection,Credit card,Cont'd attempts collect debt not owed,Debt is not mine,,,Resurgent Capital Services L.P.,MO,63110,,N/A,Web,09/20/2013,Closed with explanation,Yes,Yes,534763
08/20/2013,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,,,Bank of America,FL,32966,,N/A,Referral,08/22/2013,Closed with explanation,Yes,No,497575
08/26/2013,Bank account or service,Checking account,Deposits and withdrawals,,,,JPMorgan Chase & Co.,MI,48015,Older American,N/A,Web,08/27/2013,Closed with explanation,Yes,Yes,504002
09/19/2013,Debt collection,Federal student loan,Communication tactics,Frequent or repeated calls,,,Van Ru Credit Corporation,NE,68028,,N/A,Phone,11/04/2013,Closed with non-monetary relief,Yes,No,534765
08/26/2013,Credit reporting,,Incorrect information on credit report,Account status,,,Equifax,SC,29588,,N/A,Postal mail,09/17/2013,Closed with non-monetary relief,Yes,No,504004
08/20/2013,Mortgage,Conventional fixed mortgage,"Loan modification,collection,foreclosure",,,,"Fay Servicing, LLC",FL,33065,,N/A,Web,08/21/2013,Closed with explanation,Yes,No,496772
08/20/2013,Debt collection,I do not know,Cont'd attempts collect debt not owed,Debt is not mine,,,Encore Capital Group,PA,18509,,N/A,Phone,08/21/2013,Closed with explanation,Yes,No,497586
09/03/2013,Mortgage,Conventional fixed mortgage,"Application, originator, mortgage broker",,,,"Citizens Financial Group, Inc.",MA,02150,,N/A,Web,09/06/2013,Closed with explanation,Yes,No,513049
09/03/2013,Mortgage,FHA mortgage,"Loan modification,collection,foreclosure",,,,Wells Fargo & Company,PA,19015,,N/A,Web,09/04/2013,Closed with explanation,Yes,No,513051
09/19/2013,Credit card,,Unsolicited issuance of credit card,,,,Barclays PLC,NC,28273,,N/A,Referral,09/20/2013,Closed with explanation,Yes,No,534789
08/20/2013,Mortgage,Conventional fixed mortgage,"Application, originator, mortgage broker",,,,Wells Fargo & Company,MD,21042,,N/A,Web,08/21/2013,Closed with explanation,Yes,No,497598
09/09/2013,Bank account or service,Checking account,"Account opening, closing, or management",,,,PNC Bank N.A.,FL,33444,,N/A,Referral,09/10/2013,Closed,Yes,No,520818
09/03/2013,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,,,JPMorgan Chase & Co.,PA,18015,,N/A,Referral,09/04/2013,Closed with explanation,Yes,No,513057
09/19/2013,Student loan,Non-federal student loan,Problems when you are unable to pay,Problems when you are unable to pay,,,JPMorgan Chase & Co.,FL,33141,,N/A,Web,09/20/2013,Closed with explanation,Yes,No,534794
09/03/2013,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,,,Bank of America,CA,95240,,N/A,Referral,09/04/2013,Closed with explanation,Yes,No,513059
09/03/2013,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,,,Nationstar Mortgage,AZ,85029,,N/A,Referral,09/05/2013,Closed with explanation,Yes,Yes,514880
08/26/2013,Mortgage,Conventional fixed mortgage,"Loan modification,collection,foreclosure",,,,Bank of America,NJ,08302,,N/A,Web,08/27/2013,Closed with explanation,Yes,No,504032
09/03/2013,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,,,Citibank,FL,32878,,N/A,Referral,09/06/2013,Closed with explanation,Yes,Yes,513062
09/03/2013,Bank account or service,Savings account,"Account opening, closing, or management",,,,Ally Financial Inc.,TX,77598,,N/A,Referral,09/06/2013,Closed with explanation,Yes,Yes,513063
09/19/2013,Credit card,,Application processing delay,,,,Bank of America,CA,91328,,N/A,Referral,09/20/2013,Closed with explanation,Yes,No,535249
09/09/2013,Credit reporting,,Improper use of my credit report,Report improperly shared by CRC,,,Equifax,NY,12307,,N/A,Web,09/14/2013,Closed with non-monetary relief,Yes,No,520758
08/26/2013,Bank account or service,Checking account,Deposits and withdrawals,,,,Santander Bank US,MA,02451,"Older American, Servicemember",N/A,Phone,09/05/2013,Closed with explanation,Yes,No,504035
09/09/2013,Debt collection,Federal student loan,Communication tactics,Frequent or repeated calls,,,"National Recoveries, Inc.",CO,81226,Older American,N/A,Web,09/10/2013,Closed with non-monetary relief,Yes,No,520765
08/20/2013,Credit card,,Forbearance / Workout plans,,,,Capital One,AL,35226,,N/A,Web,08/20/2013,Closed with explanation,Yes,Yes,496672
08/20/2013,Debt collection,I do not know,Communication tactics,Frequent or repeated calls,,,CNG Financial Corporation,CO,81401,,N/A,Phone,09/20/2013,Closed with explanation,No,,497616
09/09/2013,Credit reporting,,Incorrect information on credit report,Account terms,,,Equifax,CA,90290,Older American,N/A,Web,09/10/2013,Closed with explanation,Yes,Yes,520137
08/20/2013,Credit card,,Forbearance / Workout plans,,,,Capital One,AL,35226,,N/A,Web,08/22/2013,Closed with explanation,Yes,No,496674
09/12/2013,Debt collection,Credit card,Communication tactics,Frequent or repeated calls,,,"Glass Mountain Capital, LLC",NJ,07002,,N/A,Web,09/13/2013,Closed with explanation,Yes,No,525941
09/19/2013,Credit card,,Other,,,,Bank of America,FL,32839,,N/A,Web,09/19/2013,Closed with explanation,Yes,Yes,534824
09/09/2013,Debt collection,"Other (i.e. phone, health club, etc.)",Cont'd attempts collect debt not owed,Debt is not mine,,,"HOVG, LLC",CA,94607,,N/A,Web,09/14/2013,Closed with explanation,Yes,No,520777
08/20/2013,Credit card,,Other fee,,,,Capital One,NV,89109,,N/A,Web,08/20/2013,Closed with explanation,Yes,No,497624
08/20/2013,Credit reporting,,Unable to get credit report/credit score,Problem getting my free annual report,,,Equifax,CA,92065,Older American,N/A,Web,08/20/2013,Closed with non-monetary relief,Yes,No,497625
